dialogue_id,text,floor,emotion,engagement,correctness,source
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,We also need the sofafuß new - it is simply broken for no reason.,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,I have provisionally glued it with adhesive tape,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Danke #NAME#, ich werde nur überprüfen, wie lange ein Ersatz zum Versand an Sie dauert.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Ein Ersatzartikel kann innerhalb von 9 Werktagen an Sie versandt werden - möchten Sie, dass ich dies für Sie bestelle?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Super - they mean the foot?,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,I hope they mean the sofa element!,inbound,4,,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Der gesamte Artikel wird ersetzt.,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,The whole sofa?,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Ja, wenn der Ersatz eintrifft, können Sie die Teile nehmen, die Sie benötigen, und wir werden eine Abholung des Restes einschließlich der fehlerhaften Teile arrangieren.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Alright.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Yes, we're at home the next few days!",inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Ok, ich werde jetzt die Bestellung aufgeben, bitte einen Moment",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Diese Bestellung wurde jetzt für Sie aufgegeben.,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Ihre neue Bestellnummer lautet #NUMBER# und diese soll am 27. Januar aus unserem Lager versendet werden.,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Perfect.,inbound,1,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Thank you.,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,Do we have everything?,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Bitte teilen Sie uns mit, sobald der Ersatz angekommen ist, und wir werden eine Abholung des fehlerhaften Artikels arrangieren.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Gibt es noch irgendetwas, bei dem ich Ihnen heute behilflich sein kann, #NAME#?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"No, thank you very much!",inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-29,"Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Hello!,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Will the bedside tables with the item number #ALPHANUMERIC_ID# (color no matter) come in again sometime?,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Best regards,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Guten Tag #NAME#,",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"ich werde mir nur die Produktionssoftware ansehen, um es zu sehen",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Hello #NAME#, thank you so much!",inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Der Senf wurde für dieses Produkt eingestellt,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Aber es sieht so aus, als würden wir mehr von dem Schieferblau erwarten",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Oh, that sounds great!",inbound,1,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,And from,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Light gray?,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Diese können voraussichtlich ab Februar/Anfang März auf der Website gekauft werden,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,That sounds great - I'll keep an eye on the bedside tables.,inbound,1,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Thank you so much!,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,This was very helpful,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Have a nice evening!,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,Gern geschehen,outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Gleichfalls, #NAME#",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-43,"Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,"Hello, I wanted to ask when the gray #PRS_ORG# desks are available again.",inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,In grey,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,"Guten Tag,",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,vielen Dank für Ihr Interesse an unseren Produkten!,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,Ich werde einen Blick darauf werfen,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,"Es tut mir sehr leid zu sagen, dass der #PRS_ORG#-Schreibtisch eingestellt wird",outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,Wir werden keine weitere Produktion dieses Artikels anfordern.,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,Es tut mir wirklich leid.,outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,"Too bad, thank you for the information",inbound,3,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-69,"Gibt es noch etwas, bei dem ich helfen kann?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,I did yesterday with a customer consultant and he said if I don't get a shipment notification I should log in to see what's going on.,inbound,7,1.0,1.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Ordering #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Guten Morgen #NAME#, vielen Dank, dass Sie sich mit #URL# in Verbindung gesetzt haben. Sie sind bei #NAME#.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Hi #NAME#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Ich entschuldige mich dafür. Könnten Sie mir bitte den Namen auf dem Konto, die E-Mail-Adresse und die Lieferadresse bestätigen?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"#ADDRESS#,",inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Vielen Dank, ich werde das jetzt für Sie untersuchen lassen, ich werde nicht lange brauchen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Thank you,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Könnten Sie mir bitte die Bestellnummer erneut bestätigen?,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Ich entschuldige mich dafür, dass ich keine Bestellung mit Ihren Daten für diese Bestellnummer finde. Ich werde stattdessen versuchen, Ihre E-Mail-Adresse zu verwenden",outbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Ok moment, I look again",inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Aghh sorry,inbound,7,1.0,1.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Die Bestellung, abgeschickt am 4. Dezember?",outbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Exactly.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Order number ^,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Perfekt, danke",outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Please,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,For context.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,We found out before #PRS_ORG# that the order was stopped by the customs office.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,I now wanted to know if she is nich at the customs office or if she has already been released,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Natürlich, ich habe das nur für Sie geprüft, bitte haben Sie Geduld mit mir, während ich das tue.",outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Ich muss diesbezüglich mein #PRS_ORG# kontaktieren und sehen, was passiert. Sobald ich ein Update von ihnen habe, werde ich eine E-Mail an Sie senden. Ist das in Ordnung?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,Yes okay,inbound,2,,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Vielen Dank, ich entschuldige mich dafür. Gibt es noch etwas, bei dem ich heute Morgen helfen kann?",outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,All good.,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,No that was,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Thank you, nice day still: 0",inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Vielen Dank, auch einen schönen Tag!",outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-10-21,"Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Hello,",inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,I placed the following order on January 3rd.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,#NUMBER# ....,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Can you tell me the exact mass of the Recamiere?,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Thank you,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Guten Morgen, #NAME#,",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#, mein Name ist #NAME#.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Damit ich Ihnen helfen kann, nennen Sie mir bitte Ihre Kontodaten (vollständiger Name, E-Mail-Adresse, Anschrift)",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Das Gesamtgewicht des Sofas beträgt 89 kg + Verpackung,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Es wird in 2 Paketen geliefert,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Paket 1: #NUMBER# x 179 x 90 cm,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Paket 2: #NUMBER# x 167 x 90 cm,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,I would like to know the exact dimensions of the Recamiere!,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Das Word „recamiere“ wird nicht übersetzt.,outbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Die Abmessungen des Sofas?,outbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Yes the piece that points forward...,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Es ist 83 cm hoch und 165 cm lang.,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,And how wide is this piece,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Because you don't see this on the basis of the pictures,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Ich suche kurz nach diesen Informationen.,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Es wird wahrscheinlich ca. 87-90 cm sein, aber wenn Sie die genauen Abmessungen wissen möchten, suche ich weiter.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Ich habe folgende Breite gefunden: 89 cm,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Ok super thank you: -),inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Dies + die 176 cm des restlichen Sofasitzes ist also die gesamte Breite.,outbound,2,1.0,1.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Gibt es noch etwas, bei dem ich helfen kann?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"No that was, thank you: -)",inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,Gern geschehen!,outbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich konnte Ihre Anfrage zu lösen. Wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten, würde ich mich sehr freuen. Den Bewertungsbutton finden Sie in diesem Chat.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-3,"Ich wünschen Ihnen einen schönen Tag und melden Sie sich bitte wieder, wenn Sie weitere Hilfe benötigen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,We bought a bed and got it today but with a piece wrong.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,What do I have to do?,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,This part must be like that (see picture),inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Visitor uploaded: #ALPHANUMERIC_ID#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,URL: #URL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Type: Image/jpeg,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Size: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Hallo, danke für Ihre Nachricht.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Es tut mir leid, dass der Artikel mit einem Fehler angekommen ist.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Kann ich bitte Ihre Bestellnummer, Ihren vollständigen Namen, Ihre Lieferadresse und Ihre E-Mail-Adresse haben?",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Yes, a moment",inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Order number: #NUMBER#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,First name: #NAME#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Name: #NAME#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Address: #ADDRESS#.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"#ADDRESS#,",inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Email: #EMAIL#,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Vielen Dank, es tut mir leid das zu sehen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Ich kann einen Ersatz anbieten, der Versand dauert jedoch 10 - 12 Wochen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,12 weeks?,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,And what do I do until then?,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Send me a new bed?,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Or just the piece,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Wenn Sie den Artikel so verwenden können, wie er ist, können Sie ihn gerne verwenden, wenn nicht, kann ich jetzt eine Rücksendung für den Artikel arrangieren.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,I can't use it,inbound,5,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Ichwill a replacement,inbound,7,1.0,1.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"The wrong bed I received, do I have to send you?",inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Or do I keep?,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Sie müssen den Artikel zurücksenden, ich kann ihn für Sie arrangieren und Ihnen eine E-Mail senden, sobald er fertig ist.",outbound,2,1.0,1.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Then, approx.",inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,10-12 weeks will I get the new bed?,inbound,4,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"All clear, can you give me no coupon code for this?",inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Wir können Ihnen ein Kulanzgutschein machen, sobald der neue Artikel eintrifft, und Sie sind damit zufrieden.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Everything clear,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Then I'm waiting for the email,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Ja, Sie erhalten eine Bestätigungs-E-Mail des Ersatzes.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Ich werde eine E-Mail senden, wenn die Sammlung arrangiert wurde.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Ok all clear,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Many thanks,inbound,0,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Brauchen Sie sonst noch etwas?,outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,No thanks,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,Beautiful day,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-20,"Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-6,In my order with the number ##NUMBER# there is still a lamp missing.,inbound,7,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-6,I wanted to ask myself how long the delivery time is for that.,inbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-6,"Guten Morgen #NAME#,",outbound,2,1.0,2.0,maia_dqe
en_de_#CLIENT-01#_default_2021-01-17-6,"vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Sie sind bei #NAME#",outbound,2,1.0,2.0,maia_dqe
